CustomerID,event_timestamp,CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
CUST07351,2025-05-01 01:51:10.277364+00:00,318,35.0,234999.53,64966.38,6,4.0,0
CUST07352,2025-05-01 01:51:10.277364+00:00,435,22.0,153607.03,140030.66,1,2.0,0
CUST07353,2025-05-01 01:51:10.277364+00:00,522,86.0,98553.43,95086.93,8,2.0,0
CUST07382,2025-05-01 01:51:10.277364+00:00,376,54.0,123512.52,175420.86,3,1.0,1
CUST07354,2025-05-01 01:51:10.277364+00:00,302,,62995.6,180716.3,5,3.0,0
CUST07356,2025-05-01 01:51:10.277364+00:00,764,49.0,141413.62,106441.3,6,,0
CUST07357,2025-05-01 01:51:10.277364+00:00,527,31.0,1104.18,95858.01,9,1.0,0
CUST07358,2025-05-01 01:51:10.277364+00:00,798,,67169.46,15999.39,7,3.0,1
CUST07359,2025-05-01 01:51:10.277364+00:00,820,35.0,167878.98,40562.4,8,1.0,0
CUST07360,2025-05-01 01:51:10.277364+00:00,438,85.0,168307.41,18564.55,5,4.0,0
CUST07361,2025-05-01 01:51:10.277364+00:00,575,39.0,163251.68,22051.62,4,1.0,0
CUST07362,2025-05-01 01:51:10.277364+00:00,590,37.0,237485.59,22747.54,6,3.0,0
CUST07355,2025-05-01 01:51:10.277364+00:00,535,26.0,105505.92,143690.28,4,,0
CUST07422,2025-05-01 01:51:10.277364+00:00,548,68.0,17593.38,189173.89,10,3.0,0
CUST07383,2025-05-01 01:51:10.277364+00:00,376,75.0,115595.02,132388.17,7,1.0,0
CUST07385,2025-05-01 01:51:10.277364+00:00,839,,209403.43,70687.41,7,1.0,0
CUST07406,2025-05-01 01:51:10.277364+00:00,763,19.0,222934.17,84064.18,0,2.0,0
CUST07407,2025-05-01 01:51:10.277364+00:00,358,38.0,17884.85,169239.99,5,1.0,0
CUST07408,2025-05-01 01:51:10.277364+00:00,476,59.0,88310.38,141509.97,4,1.0,0
CUST07409,2025-05-01 01:51:10.277364+00:00,362,74.0,139232.19,110069.08,2,,0
CUST07410,2025-05-01 01:51:10.277364+00:00,606,66.0,218411.41,192509.7,9,3.0,0
CUST07411,2025-05-01 01:51:10.277364+00:00,545,,195387.22,108090.17,9,4.0,0
CUST07412,2025-05-01 01:51:10.277364+00:00,588,89.0,5605.9,56325.27,6,,0
CUST07413,2025-05-01 01:51:10.277364+00:00,631,78.0,206312.04,139182.13,6,4.0,0
CUST07414,2025-05-01 01:51:10.277364+00:00,826,38.0,159530.02,107324.73,6,2.0,0
CUST07415,2025-05-01 01:51:10.277364+00:00,554,77.0,33337.1,48747.23,5,1.0,0
CUST07416,2025-05-01 01:51:10.277364+00:00,809,30.0,154369.39,38961.86,3,3.0,0
CUST07417,2025-05-01 01:51:10.277364+00:00,762,65.0,204473.55,77462.87,8,4.0,0
CUST07418,2025-05-01 01:51:10.277364+00:00,498,57.0,150527.97,194421.68,8,4.0,0
CUST07419,2025-05-01 01:51:10.277364+00:00,570,80.0,249786.69,37695.16,6,1.0,0
CUST07420,2025-05-01 01:51:10.277364+00:00,363,26.0,126750.86,99570.66,6,2.0,0
CUST07405,2025-05-01 01:51:10.277364+00:00,633,70.0,40344.43,75853.85,0,3.0,0
CUST07404,2025-05-01 01:51:10.277364+00:00,315,73.0,105644.13,181058.68,7,1.0,0
CUST07403,2025-05-01 01:51:10.277364+00:00,567,37.0,62253.24,183224.58,5,1.0,0
CUST07402,2025-05-01 01:51:10.277364+00:00,302,40.0,106423.35,163629.17,0,3.0,0
CUST07386,2025-05-01 01:51:10.277364+00:00,544,87.0,225899.67,116643.75,5,3.0,0
CUST07387,2025-05-01 01:51:10.277364+00:00,681,54.0,244479.68,88877.36,8,4.0,0
CUST07388,2025-05-01 01:51:10.277364+00:00,441,23.0,245302.25,98419.63,2,3.0,0
CUST07389,2025-05-01 01:51:10.277364+00:00,667,79.0,245105.91,170635.9,2,,0
CUST07390,2025-05-01 01:51:10.277364+00:00,383,50.0,177989.73,190969.55,1,1.0,0
CUST07391,2025-05-01 01:51:10.277364+00:00,442,57.0,140663.23,192910.13,9,2.0,0
CUST07392,2025-05-01 01:51:10.277364+00:00,651,58.0,43086.12,182507.49,5,3.0,0
CUST07384,2025-05-01 01:51:10.277364+00:00,741,45.0,77419.3,105907.61,5,1.0,0
CUST07393,2025-05-01 01:51:10.277364+00:00,844,59.0,191765.79,162429.88,6,2.0,0
CUST07395,2025-05-01 01:51:10.277364+00:00,457,35.0,210600.54,26766.27,4,3.0,0
CUST07396,2025-05-01 01:51:10.277364+00:00,745,32.0,115612.77,129816.2,5,2.0,0
CUST07397,2025-05-01 01:51:10.277364+00:00,602,21.0,223105.36,86384.59,6,2.0,0
CUST07398,2025-05-01 01:51:10.277364+00:00,749,51.0,179668.59,140540.44,10,4.0,0
CUST07399,2025-05-01 01:51:10.277364+00:00,523,79.0,42781.33,51949.16,1,1.0,0
CUST07400,2025-05-01 01:51:10.277364+00:00,342,55.0,51725.88,155298.69,9,4.0,0
CUST07401,2025-05-01 01:51:10.277364+00:00,563,,203566.38,42425.15,6,4.0,0
CUST07394,2025-05-01 01:51:10.277364+00:00,451,26.0,183720.04,96194.85,6,3.0,0
CUST07189,2025-05-01 01:51:10.277364+00:00,370,36.0,41183.9,101767.42,7,2.0,0
CUST07188,2025-05-01 01:51:10.277364+00:00,514,34.0,49347.49,16090.98,2,4.0,0
CUST07187,2025-05-01 01:51:10.277364+00:00,619,85.0,18869.27,108435.66,7,3.0,0
CUST06976,2025-05-01 01:51:10.277364+00:00,780,28.0,218305.77,85631.21,3,4.0,0
CUST06977,2025-05-01 01:51:10.277364+00:00,748,62.0,238000.4,133929.93,7,1.0,0
CUST06978,2025-05-01 01:51:10.277364+00:00,632,81.0,86126.99,55611.59,6,2.0,0
CUST06979,2025-05-01 01:51:10.277364+00:00,639,,121967.99,165095.56,10,,0
CUST06980,2025-05-01 01:51:10.277364+00:00,351,,68256.97,66946.07,10,2.0,0
CUST06981,2025-05-01 01:51:10.277364+00:00,765,78.0,102896.34,185120.51,3,2.0,0
CUST06982,2025-05-01 01:51:10.277364+00:00,774,29.0,198972.14,96410.59,2,4.0,0
CUST06983,2025-05-01 01:51:10.277364+00:00,700,26.0,106247.28,37578.52,4,3.0,0
CUST06984,2025-05-01 01:51:10.277364+00:00,738,84.0,97910.1,126126.91,4,1.0,0
CUST06985,2025-05-01 01:51:10.277364+00:00,808,91.0,212527.78,115760.47,6,4.0,0
CUST06986,2025-05-01 01:51:10.277364+00:00,452,19.0,318.09,90072.53,10,3.0,0
CUST06987,2025-05-01 01:51:10.277364+00:00,813,25.0,213047.02,165745.09,0,2.0,0
CUST06988,2025-05-01 01:51:10.277364+00:00,802,60.0,45351.99,90044.85,8,4.0,0
CUST06989,2025-05-01 01:51:10.277364+00:00,305,,68627.99,35882.28,1,4.0,0
CUST06990,2025-05-01 01:51:10.277364+00:00,799,69.0,90402.27,15430.78,8,4.0,0
CUST06975,2025-05-01 01:51:10.277364+00:00,438,55.0,153610.79,169713.96,7,1.0,0
CUST06974,2025-05-01 01:51:10.277364+00:00,391,55.0,120565.48,57432.8,5,2.0,0
CUST06973,2025-05-01 01:51:10.277364+00:00,309,54.0,152829.45,112584.4,2,2.0,0
CUST06972,2025-05-01 01:51:10.277364+00:00,829,,151525.46,108969.95,9,2.0,0
CUST06956,2025-05-01 01:51:10.277364+00:00,830,,64312.24,71586.0,3,3.0,0
CUST06957,2025-05-01 01:51:10.277364+00:00,376,71.0,139919.49,92899.28,4,4.0,0
CUST06958,2025-05-01 01:51:10.277364+00:00,528,87.0,212265.4,21998.63,0,2.0,0
CUST06959,2025-05-01 01:51:10.277364+00:00,596,28.0,180002.17,163397.25,3,2.0,0
CUST06960,2025-05-01 01:51:10.277364+00:00,809,47.0,122233.67,34862.32,9,4.0,0
CUST06961,2025-05-01 01:51:10.277364+00:00,837,52.0,63773.61,179796.36,2,1.0,0
CUST06962,2025-05-01 01:51:10.277364+00:00,625,60.0,189836.81,119550.54,4,2.0,0
CUST06991,2025-05-01 01:51:10.277364+00:00,417,56.0,220163.06,179510.91,8,1.0,0
CUST06963,2025-05-01 01:51:10.277364+00:00,662,78.0,231561.55,101482.65,9,,0
CUST06965,2025-05-01 01:51:10.277364+00:00,623,59.0,199773.43,187289.14,7,1.0,1
CUST06966,2025-05-01 01:51:10.277364+00:00,625,59.0,43111.38,66366.73,0,2.0,0
CUST06967,2025-05-01 01:51:10.277364+00:00,464,20.0,225195.74,61335.3,2,1.0,0
CUST06968,2025-05-01 01:51:10.277364+00:00,754,38.0,160512.47,80276.83,4,4.0,0
CUST06969,2025-05-01 01:51:10.277364+00:00,452,90.0,45252.5,102493.65,10,1.0,0
CUST06970,2025-05-01 01:51:10.277364+00:00,426,,9064.88,24383.87,2,1.0,0
CUST06971,2025-05-01 01:51:10.277364+00:00,492,61.0,173654.07,139197.57,5,3.0,0
CUST06964,2025-05-01 01:51:10.277364+00:00,658,57.0,53255.08,135549.81,4,4.0,0
CUST06955,2025-05-01 01:51:10.277364+00:00,704,20.0,66743.71,72035.15,3,1.0,0
CUST06992,2025-05-01 01:51:10.277364+00:00,784,48.0,227170.39,98673.62,2,3.0,0
CUST06994,2025-05-01 01:51:10.277364+00:00,460,81.0,109860.72,31800.8,2,,0
CUST07015,2025-05-01 01:51:10.277364+00:00,588,18.0,15584.35,105079.43,3,3.0,0
CUST07016,2025-05-01 01:51:10.277364+00:00,710,91.0,39710.87,43916.94,6,4.0,0
CUST07017,2025-05-01 01:51:10.277364+00:00,676,62.0,43326.99,164203.78,4,3.0,0
CUST07018,2025-05-01 01:51:10.277364+00:00,683,,82218.11,133974.37,9,3.0,0
CUST07019,2025-05-01 01:51:10.277364+00:00,451,85.0,207824.76,75895.91,5,3.0,0
CUST07020,2025-05-01 01:51:10.277364+00:00,618,24.0,214059.31,67137.95,0,4.0,0
CUST07021,2025-05-01 01:51:10.277364+00:00,668,55.0,93737.98,89979.19,3,1.0,1
CUST07022,2025-05-01 01:51:10.277364+00:00,761,,107825.71,35880.56,4,1.0,0
CUST07023,2025-05-01 01:51:10.277364+00:00,311,70.0,54257.68,163757.4,5,1.0,0
CUST07024,2025-05-01 01:51:10.277364+00:00,455,90.0,108128.45,62944.71,5,4.0,0
CUST07025,2025-05-01 01:51:10.277364+00:00,776,47.0,68708.61,167104.79,4,4.0,0
CUST07026,2025-05-01 01:51:10.277364+00:00,700,39.0,43720.66,148947.66,2,2.0,0
CUST07027,2025-05-01 01:51:10.277364+00:00,476,,39617.02,188948.76,10,4.0,0
CUST07028,2025-05-01 01:51:10.277364+00:00,640,90.0,193911.79,28836.86,1,1.0,0
CUST07029,2025-05-01 01:51:10.277364+00:00,356,72.0,29236.6,76344.56,6,2.0,0
CUST07014,2025-05-01 01:51:10.277364+00:00,440,49.0,169070.58,178462.58,8,4.0,0
CUST07013,2025-05-01 01:51:10.277364+00:00,390,49.0,6261.45,44104.65,3,1.0,0
CUST07012,2025-05-01 01:51:10.277364+00:00,412,62.0,240266.02,182249.52,1,1.0,1
CUST07011,2025-05-01 01:51:10.277364+00:00,501,88.0,163978.26,77595.17,7,4.0,0
CUST06995,2025-05-01 01:51:10.277364+00:00,569,,129031.95,102988.35,7,3.0,0
CUST06996,2025-05-01 01:51:10.277364+00:00,355,77.0,145100.4,111339.33,7,2.0,0
CUST06997,2025-05-01 01:51:10.277364+00:00,527,,238497.7,98398.03,2,4.0,0
CUST06998,2025-05-01 01:51:10.277364+00:00,448,,242291.8,191282.75,4,3.0,0
CUST06999,2025-05-01 01:51:10.277364+00:00,345,53.0,211833.23,118563.17,6,3.0,0
CUST07000,2025-05-01 01:51:10.277364+00:00,443,72.0,145932.18,195133.58,0,4.0,0
CUST07001,2025-05-01 01:51:10.277364+00:00,639,80.0,97683.62,39133.31,2,2.0,0
CUST06993,2025-05-01 01:51:10.277364+00:00,767,31.0,165294.64,116962.75,6,3.0,0
CUST07002,2025-05-01 01:51:10.277364+00:00,712,86.0,57569.98,183695.98,0,2.0,0
CUST07004,2025-05-01 01:51:10.277364+00:00,643,41.0,86407.72,66265.93,6,2.0,0
CUST07005,2025-05-01 01:51:10.277364+00:00,686,75.0,18186.12,151690.89,6,1.0,0
CUST07006,2025-05-01 01:51:10.277364+00:00,772,45.0,119055.19,115689.81,2,4.0,0
CUST07007,2025-05-01 01:51:10.277364+00:00,574,79.0,142771.55,119378.52,5,4.0,0
CUST07008,2025-05-01 01:51:10.277364+00:00,652,42.0,152828.79,42668.42,5,1.0,0
CUST07009,2025-05-01 01:51:10.277364+00:00,365,24.0,18453.47,139188.67,1,2.0,0
CUST07010,2025-05-01 01:51:10.277364+00:00,378,55.0,120777.55,65886.54,8,2.0,0
CUST07003,2025-05-01 01:51:10.277364+00:00,819,57.0,133613.97,115055.06,1,3.0,0
CUST07030,2025-05-01 01:51:10.277364+00:00,747,63.0,154008.62,128537.99,0,4.0,0
CUST06954,2025-05-01 01:51:10.277364+00:00,722,48.0,171098.69,59292.21,10,4.0,0
CUST06952,2025-05-01 01:51:10.277364+00:00,328,44.0,166099.3,183157.83,9,3.0,0
CUST06898,2025-05-01 01:51:10.277364+00:00,678,81.0,2381.63,30570.96,6,3.0,0
CUST06899,2025-05-01 01:51:10.277364+00:00,788,,246094.05,57734.76,3,1.0,0
CUST06900,2025-05-01 01:51:10.277364+00:00,589,78.0,37630.93,49673.41,10,4.0,0
CUST06901,2025-05-01 01:51:10.277364+00:00,656,47.0,99205.35,48206.59,7,1.0,0
CUST06902,2025-05-01 01:51:10.277364+00:00,503,60.0,7568.13,181376.89,4,1.0,0
CUST06903,2025-05-01 01:51:10.277364+00:00,512,24.0,77379.78,33945.21,2,2.0,0
CUST06904,2025-05-01 01:51:10.277364+00:00,622,90.0,142081.43,175515.53,1,4.0,0
CUST06905,2025-05-01 01:51:10.277364+00:00,480,63.0,232713.28,84841.84,0,4.0,0
CUST06906,2025-05-01 01:51:10.277364+00:00,798,40.0,247591.13,131752.23,3,1.0,0
CUST06907,2025-05-01 01:51:10.277364+00:00,619,,105839.57,93780.3,1,3.0,0
CUST06908,2025-05-01 01:51:10.277364+00:00,382,31.0,107045.97,123761.76,2,2.0,0
CUST06909,2025-05-01 01:51:10.277364+00:00,602,37.0,40085.86,114814.55,0,3.0,0
CUST06910,2025-05-01 01:51:10.277364+00:00,561,73.0,124589.72,92260.33,5,3.0,0
CUST06911,2025-05-01 01:51:10.277364+00:00,499,49.0,235020.25,62254.69,3,3.0,0
CUST06912,2025-05-01 01:51:10.277364+00:00,539,42.0,41349.04,186865.64,4,4.0,0
CUST06897,2025-05-01 01:51:10.277364+00:00,566,59.0,159940.45,148109.33,5,1.0,0
CUST06896,2025-05-01 01:51:10.277364+00:00,527,78.0,210175.06,127733.62,3,1.0,0
CUST06895,2025-05-01 01:51:10.277364+00:00,476,80.0,27096.05,55889.98,5,2.0,0
CUST06894,2025-05-01 01:51:10.277364+00:00,614,83.0,227394.86,86274.47,9,2.0,0
CUST06878,2025-05-01 01:51:10.277364+00:00,412,30.0,74316.06,110441.47,4,4.0,0
CUST06879,2025-05-01 01:51:10.277364+00:00,617,82.0,165147.06,72150.31,3,,0
CUST06880,2025-05-01 01:51:10.277364+00:00,322,55.0,218679.08,93519.14,6,1.0,0
CUST06881,2025-05-01 01:51:10.277364+00:00,417,81.0,155861.53,104404.95,9,1.0,0
CUST06882,2025-05-01 01:51:10.277364+00:00,511,,201549.03,157251.7,6,,0
CUST06883,2025-05-01 01:51:10.277364+00:00,717,34.0,231836.78,170188.18,5,1.0,0
CUST06884,2025-05-01 01:51:10.277364+00:00,412,30.0,241734.27,46554.07,6,2.0,0
CUST06913,2025-05-01 01:51:10.277364+00:00,594,,66618.31,184033.8,7,3.0,0
CUST06885,2025-05-01 01:51:10.277364+00:00,343,90.0,102658.23,80173.54,6,3.0,0
CUST06887,2025-05-01 01:51:10.277364+00:00,457,23.0,67920.29,104882.15,10,2.0,0
CUST06888,2025-05-01 01:51:10.277364+00:00,693,54.0,115546.64,25279.49,0,3.0,0
CUST06889,2025-05-01 01:51:10.277364+00:00,811,74.0,190176.39,75543.18,2,4.0,0
CUST06890,2025-05-01 01:51:10.277364+00:00,344,70.0,242538.39,53229.23,2,,0
CUST06891,2025-05-01 01:51:10.277364+00:00,407,63.0,13235.34,89280.81,4,2.0,0
CUST06892,2025-05-01 01:51:10.277364+00:00,518,21.0,236410.42,74216.59,9,2.0,0
CUST06893,2025-05-01 01:51:10.277364+00:00,742,51.0,249668.87,142122.69,6,3.0,0
CUST06886,2025-05-01 01:51:10.277364+00:00,427,23.0,248192.05,119280.35,7,3.0,1
CUST06953,2025-05-01 01:51:10.277364+00:00,315,,148200.64,188768.68,5,3.0,0
CUST06914,2025-05-01 01:51:10.277364+00:00,811,74.0,222829.47,23511.95,10,3.0,0
CUST06916,2025-05-01 01:51:10.277364+00:00,437,,82626.81,119072.61,5,1.0,0
CUST06937,2025-05-01 01:51:10.277364+00:00,528,51.0,94339.42,32902.08,6,2.0,0
CUST06938,2025-05-01 01:51:10.277364+00:00,643,62.0,162969.19,15571.76,8,2.0,0
CUST06939,2025-05-01 01:51:10.277364+00:00,379,77.0,2126161.9,78906.02,2,2.0,0
CUST06940,2025-05-01 01:51:10.277364+00:00,652,82.0,181103.06,101494.74,7,4.0,0
CUST06941,2025-05-01 01:51:10.277364+00:00,695,88.0,167527.82,165915.76,9,1.0,0
CUST06942,2025-05-01 01:51:10.277364+00:00,589,,124050.61,26289.44,2,2.0,0
CUST06943,2025-05-01 01:51:10.277364+00:00,754,,117294.62,53342.68,3,3.0,0
CUST06944,2025-05-01 01:51:10.277364+00:00,427,66.0,115178.82,107023.86,1,2.0,0
CUST06945,2025-05-01 01:51:10.277364+00:00,842,75.0,36361.87,171457.5,8,1.0,0
CUST06946,2025-05-01 01:51:10.277364+00:00,658,90.0,139875.75,26651.48,4,4.0,0
CUST06947,2025-05-01 01:51:10.277364+00:00,826,87.0,78866.07,56252.83,4,1.0,0
CUST06948,2025-05-01 01:51:10.277364+00:00,612,78.0,154556.97,113341.91,3,3.0,0
CUST06949,2025-05-01 01:51:10.277364+00:00,374,43.0,133583.81,71629.35,4,4.0,0
CUST06950,2025-05-01 01:51:10.277364+00:00,845,56.0,234981.05,198555.56,0,1.0,0
CUST06951,2025-05-01 01:51:10.277364+00:00,495,75.0,108732.53,95905.25,9,,0
CUST06936,2025-05-01 01:51:10.277364+00:00,834,78.0,97974.64,25055.98,1,2.0,0
CUST06935,2025-05-01 01:51:10.277364+00:00,740,87.0,172757.76,96022.54,0,1.0,0
CUST06934,2025-05-01 01:51:10.277364+00:00,519,29.0,10020.67,175178.29,7,3.0,1
CUST06933,2025-05-01 01:51:10.277364+00:00,751,65.0,228310.7,199264.82,6,1.0,0
CUST06917,2025-05-01 01:51:10.277364+00:00,428,63.0,203186.24,196285.48,2,4.0,0
CUST06918,2025-05-01 01:51:10.277364+00:00,348,62.0,27241.04,148213.32,7,4.0,0
CUST06919,2025-05-01 01:51:10.277364+00:00,592,43.0,214587.84,165483.95,2,1.0,0
CUST06920,2025-05-01 01:51:10.277364+00:00,835,31.0,129500.42,69702.28,6,3.0,0
CUST06921,2025-05-01 01:51:10.277364+00:00,610,65.0,189233.61,51593.42,6,3.0,0
CUST06922,2025-05-01 01:51:10.277364+00:00,836,32.0,129597.9,52932.82,2,1.0,0
CUST06923,2025-05-01 01:51:10.277364+00:00,533,68.0,61568.23,101823.56,2,3.0,0
CUST06915,2025-05-01 01:51:10.277364+00:00,695,44.0,156607.65,52469.02,3,4.0,0
CUST06924,2025-05-01 01:51:10.277364+00:00,508,71.0,160212.16,173111.24,9,1.0,0
CUST06926,2025-05-01 01:51:10.277364+00:00,626,45.0,57467.61,118360.45,10,3.0,0
CUST06927,2025-05-01 01:51:10.277364+00:00,524,72.0,137331.42,163671.0,7,3.0,0
CUST06928,2025-05-01 01:51:10.277364+00:00,310,86.0,97495.9,105067.68,10,2.0,0
CUST06929,2025-05-01 01:51:10.277364+00:00,628,89.0,186300.57,89211.49,2,3.0,0
CUST06930,2025-05-01 01:51:10.277364+00:00,311,43.0,145893.12,75841.1,1,2.0,0
CUST06931,2025-05-01 01:51:10.277364+00:00,334,,95333.78,124085.23,4,3.0,0
CUST06932,2025-05-01 01:51:10.277364+00:00,746,49.0,81682.48,165361.32,10,2.0,0
CUST06925,2025-05-01 01:51:10.277364+00:00,393,28.0,38697.78,51110.28,9,4.0,0
CUST07031,2025-05-01 01:51:10.277364+00:00,502,43.0,41870.5,173129.57,4,4.0,0
CUST07032,2025-05-01 01:51:10.277364+00:00,501,81.0,209459.85,39569.55,3,4.0,0
CUST07033,2025-05-01 01:51:10.277364+00:00,629,26.0,68616.77,173665.71,6,2.0,0
CUST07133,2025-05-01 01:51:10.277364+00:00,552,82.0,62727.87,42913.42,3,4.0,0
CUST07134,2025-05-01 01:51:10.277364+00:00,405,27.0,203772.19,128249.91,1,2.0,0
CUST07135,2025-05-01 01:51:10.277364+00:00,429,76.0,94220.21,85663.81,8,3.0,0
CUST07136,2025-05-01 01:51:10.277364+00:00,675,52.0,210189.4,51412.89,9,4.0,0
CUST07137,2025-05-01 01:51:10.277364+00:00,607,48.0,67983.46,20957.56,10,3.0,0
CUST07138,2025-05-01 01:51:10.277364+00:00,390,28.0,215135.28,27568.89,5,1.0,0
CUST07139,2025-05-01 01:51:10.277364+00:00,692,26.0,2022.61,117030.35,0,1.0,0
CUST07140,2025-05-01 01:51:10.277364+00:00,833,83.0,233633.87,152565.76,0,3.0,0
CUST07141,2025-05-01 01:51:10.277364+00:00,409,61.0,186512.31,185899.12,7,2.0,0
CUST07142,2025-05-01 01:51:10.277364+00:00,639,33.0,103182.62,121232.46,10,4.0,1
CUST07143,2025-05-01 01:51:10.277364+00:00,655,65.0,144333.75,134015.66,5,3.0,0
CUST07144,2025-05-01 01:51:10.277364+00:00,467,70.0,233254.19,55977.35,9,2.0,0
CUST07145,2025-05-01 01:51:10.277364+00:00,751,82.0,145640.08,62129.0,6,4.0,1
CUST07146,2025-05-01 01:51:10.277364+00:00,404,65.0,57142.13,89337.22,5,3.0,0
CUST07147,2025-05-01 01:51:10.277364+00:00,449,87.0,143218.48,175059.65,1,3.0,0
CUST07132,2025-05-01 01:51:10.277364+00:00,355,,42676.54,82719.33,2,2.0,0
CUST07131,2025-05-01 01:51:10.277364+00:00,684,41.0,34338.69,191347.94,1,4.0,0
CUST07130,2025-05-01 01:51:10.277364+00:00,670,22.0,2372.85,35180.06,6,3.0,0
CUST07129,2025-05-01 01:51:10.277364+00:00,325,33.0,33116.1,65809.66,6,4.0,0
CUST07113,2025-05-01 01:51:10.277364+00:00,721,65.0,186912.6,20483.92,5,3.0,0
CUST07114,2025-05-01 01:51:10.277364+00:00,620,47.0,113206.95,25636.64,3,4.0,0
CUST07115,2025-05-01 01:51:10.277364+00:00,796,46.0,113622.65,33773.82,2,2.0,0
CUST07116,2025-05-01 01:51:10.277364+00:00,462,53.0,248982.14,17542.28,9,2.0,0
CUST07117,2025-05-01 01:51:10.277364+00:00,840,59.0,93427.28,195714.85,5,1.0,0
CUST07118,2025-05-01 01:51:10.277364+00:00,464,,23520.17,55210.35,5,4.0,0
CUST07119,2025-05-01 01:51:10.277364+00:00,594,,134640.38,177109.05,1,1.0,0
CUST07148,2025-05-01 01:51:10.277364+00:00,445,63.0,217861.82,92716.43,2,2.0,0
CUST07120,2025-05-01 01:51:10.277364+00:00,341,49.0,221213.51,159023.89,9,1.0,0
CUST07122,2025-05-01 01:51:10.277364+00:00,686,30.0,198271.87,135004.03,3,3.0,0
CUST07123,2025-05-01 01:51:10.277364+00:00,437,71.0,13716.17,104737.49,3,1.0,0
CUST07124,2025-05-01 01:51:10.277364+00:00,486,31.0,168348.69,117127.5,9,3.0,0
CUST07125,2025-05-01 01:51:10.277364+00:00,730,23.0,19798.53,179225.09,10,4.0,0
CUST07126,2025-05-01 01:51:10.277364+00:00,715,33.0,139089.17,157729.74,7,2.0,0
CUST07127,2025-05-01 01:51:10.277364+00:00,725,58.0,124441.86,53857.22,2,2.0,0
CUST07128,2025-05-01 01:51:10.277364+00:00,715,,236401.11,29803.85,9,3.0,0
CUST07121,2025-05-01 01:51:10.277364+00:00,584,30.0,146129.95,144118.14,8,3.0,0
CUST07112,2025-05-01 01:51:10.277364+00:00,635,39.0,233091.16,105118.21,5,1.0,0
CUST07149,2025-05-01 01:51:10.277364+00:00,598,50.0,246862.49,55530.56,7,4.0,0
CUST07151,2025-05-01 01:51:10.277364+00:00,347,72.0,38911.29,88172.77,7,2.0,0
CUST07172,2025-05-01 01:51:10.277364+00:00,501,20.0,11821.18,49584.61,1,4.0,0
CUST07173,2025-05-01 01:51:10.277364+00:00,803,27.0,55354.46,34984.25,2,4.0,0
CUST07174,2025-05-01 01:51:10.277364+00:00,336,80.0,232489.59,21898.55,10,,0
CUST07175,2025-05-01 01:51:10.277364+00:00,701,80.0,192253.66,142945.4,1,2.0,0
CUST07176,2025-05-01 01:51:10.277364+00:00,475,79.0,169124.45,62478.48,9,1.0,0
CUST07177,2025-05-01 01:51:10.277364+00:00,844,26.0,194086.8,70443.82,10,1.0,0
CUST07178,2025-05-01 01:51:10.277364+00:00,766,41.0,49869.2,40588.16,0,2.0,0
CUST07179,2025-05-01 01:51:10.277364+00:00,500,49.0,64147.09,32261.14,2,3.0,0
CUST07180,2025-05-01 01:51:10.277364+00:00,839,20.0,79407.16,104049.02,3,1.0,0
CUST07181,2025-05-01 01:51:10.277364+00:00,846,50.0,151266.48,148227.8,8,4.0,0
CUST07182,2025-05-01 01:51:10.277364+00:00,693,60.0,152055.02,198277.16,1,3.0,0
CUST07183,2025-05-01 01:51:10.277364+00:00,341,29.0,52151.93,74504.5,8,3.0,0
CUST07184,2025-05-01 01:51:10.277364+00:00,692,,109181.79,136129.35,0,2.0,0
CUST07185,2025-05-01 01:51:10.277364+00:00,740,37.0,172504.97,32052.56,8,3.0,0
CUST07186,2025-05-01 01:51:10.277364+00:00,805,84.0,77404.82,115578.54,5,4.0,0
CUST07171,2025-05-01 01:51:10.277364+00:00,804,34.0,16826.6,72225.72,6,4.0,0
CUST07170,2025-05-01 01:51:10.277364+00:00,662,81.0,232023.85,123011.64,10,1.0,0
CUST07169,2025-05-01 01:51:10.277364+00:00,381,,218722.9,140796.19,9,4.0,0
CUST07168,2025-05-01 01:51:10.277364+00:00,831,72.0,12419.52,196957.19,4,4.0,0
CUST07152,2025-05-01 01:51:10.277364+00:00,538,68.0,192938.11,25106.96,2,3.0,0
CUST07153,2025-05-01 01:51:10.277364+00:00,306,57.0,249227.84,113640.27,1,2.0,0
CUST07154,2025-05-01 01:51:10.277364+00:00,763,42.0,118408.99,129022.77,6,2.0,0
CUST07155,2025-05-01 01:51:10.277364+00:00,752,80.0,95933.19,191522.97,0,3.0,0
CUST07156,2025-05-01 01:51:10.277364+00:00,670,39.0,138125.16,163253.75,10,4.0,0
CUST07157,2025-05-01 01:51:10.277364+00:00,848,,41191.54,29211.49,2,1.0,0
CUST07158,2025-05-01 01:51:10.277364+00:00,786,26.0,242820.85,107265.75,1,1.0,0
CUST07150,2025-05-01 01:51:10.277364+00:00,466,69.0,146020.82,184704.54,3,4.0,0
CUST07159,2025-05-01 01:51:10.277364+00:00,510,54.0,209583.67,92481.63,4,2.0,0
CUST07161,2025-05-01 01:51:10.277364+00:00,424,39.0,2362703.7,36564.5,9,3.0,0
CUST07162,2025-05-01 01:51:10.277364+00:00,636,29.0,235704.86,81314.15,4,4.0,0
CUST07163,2025-05-01 01:51:10.277364+00:00,491,77.0,79088.69,99317.05,2,2.0,0
