CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
427,66.0,115178.82,107023.86,1,2.0,0
715,56.0,26788.1,161684.9,7,1.0,0
311,54.499,142828.73,172376.28,4,4.0,0
458,85.0,29554.64,29661.22,4,2.0,0
714,91.0,152645.35,50582.51,6,1.0,0
737,62.0,163587.08,50191.99,10,2.0,0
728,50.0,55875.66,189928.44,10,2.0,0
311,54.499,131410.36,11864.18,8,2.0,0
655,90.0,7287.44,106519.98,3,3.0,0
681,48.0,125107.97,65817.19,9,3.0,0
428,82.0,162087.19,106623.2,10,4.0,0
704,80.0,83387.19,100362.25,5,1.0,0
406,54.499,195973.67,176346.39,8,2.0,0
577,73.0,242310.1,67378.4,3,3.0,0
487,63.0,84653.57,15605.92,3,1.0,0
445,50.0,83779.71,138085.96,4,3.0,0
625,52.0,1914.56,75344.78,3,4.0,0
738,80.0,39741.98,199479.3,4,1.0,0
692,81.0,138901.31,179199.31,0,2.0,0
342,54.499,228371.57,123876.77,1,1.0,0
448,59.0,71851.68,95985.88,2,4.0,0
552,19.0,92772.66,150326.89,7,3.0,0
825,53.0,129541.59,16605.52,6,4.0,0
506,78.0,69903.91,59807.19,9,4.0,0
651,26.0,23770.86,59962.56,9,4.0,0
628,89.0,186300.57,89211.49,2,3.0,0
812,91.0,68611.19,66715.2,0,1.0,0
320,91.0,40239.32,91031.24,7,2.0,0
685,31.0,142572.11,86123.91,5,3.0,0
745,75.0,227315.35,11309.62,9,1.0,0
453,80.0,249792.59,191228.17,5,2.0,0
629,44.0,44332.73,84513.56,2,4.0,0
822,35.0,135930.13,102040.66,0,4.0,0
428,74.0,234546.26,148079.28,2,1.0,0
724,69.0,196614.81,138403.69,3,1.0,0
778,70.0,134749.22,79627.91,8,4.0,0
709,46.0,160151.64,101448.42,10,4.0,0
529,54.499,18426.79,178321.04,10,3.0,0
824,54.0,64689.2,52860.6,0,4.0,0
707,34.0,213808.33,119597.21,8,2.0,0
374,59.0,4668.7,122691.62,7,3.0,0
440,54.0,205420.95,162075.37,10,2.0,0
406,86.0,8947.75,46236.31,9,4.0,0
427,46.0,230318.71,73807.08,10,2.0,0
476,63.0,77069.35,138194.14,10,4.0,0
762,80.0,244452.74,146136.33,6,1.0,0
565,55.0,7879.19,68766.83,0,4.0,0
326,54.499,75719.03,24740.39,3,2.0,0
836,21.0,70269.98,158866.09,1,2.0,0
658,68.0,223844.54,98340.51,9,3.0,0
443,31.0,90091.56,100728.24,9,4.0,0
724,26.0,234960.57,18122.17,7,2.0,1
575,39.0,163251.68,22051.62,4,1.0,0
440,54.499,128319.83,67017.72,1,4.0,0
830,44.0,182716.94,71820.28,10,3.0,0
526,54.499,207897.02,114120.69,3,4.0,0
436,77.0,40532.48,173491.85,0,1.0,1
464,20.0,225195.74,61335.3,2,1.0,0
311,70.0,54257.68,163757.4,5,1.0,0
359,72.0,176118.86,41345.71,6,3.0,0
534,41.0,105275.97,110723.99,8,4.0,0
409,26.0,96810.24,12815.24,7,1.0,0
412,24.0,156532.4,185819.25,4,1.0,0
514,29.0,8713.91,53208.26,10,3.0,0
615,54.499,217376.48,153522.01,6,4.0,0
684,46.0,101771.75,106420.4,6,1.0,0
792,82.0,87381.78,145759.32,3,4.0,0
493,21.0,111330.04,25924.26,2,4.0,0
646,70.0,236518.57,98349.18,4,2.0,0
788,54.499,11642.19,103112.63,2,1.0,0
834,19.0,92651.4,171174.1,2,3.0,1
765,22.0,95311.59,33810.8,4,3.0,0
667,24.0,191262.31,165607.0,10,4.0,0
651,57.0,127952.45,24682.45,3,1.0,0
429,40.0,157108.43,46840.44,10,4.0,0
338,88.0,79995.48,62639.93,5,1.0,0
328,67.0,236348.46,180487.91,4,3.0,0
494,42.0,109973.02,39277.62,1,2.0,0
583,54.499,12551.53,10469.61,7,3.0,0
398,20.0,69582.13,171588.97,3,1.0,0
518,25.0,86905.8,197099.98,4,1.0,0
725,22.0,77359.17,73470.96,1,3.0,0
660,43.0,168740.27,31637.08,1,3.0,0
490,55.0,93543.37,160511.27,7,3.0,0
565,42.0,6457.33,65825.13,3,3.0,0
770,54.0,72816.5,175247.75,0,2.4913684210526315,0
453,89.0,87255.43,38633.48,1,2.0,0
545,26.0,10632.17,46890.05,8,4.0,0
770,63.0,249024.18,24611.38,9,4.0,0
647,62.0,129071.67,114167.5,5,3.0,0
822,72.0,16076.33,107481.6,0,2.0,0
723,29.0,163147.62,190942.39,4,4.0,0
312,33.0,54968.51,81745.36,5,3.0,0
486,78.0,15455.62,113983.08,9,2.4913684210526315,0
848,82.0,178303.02,191479.03,8,2.0,0
627,50.0,65238.74,194563.47,1,4.0,0
693,48.0,78021.69,119695.3,8,3.0,0
755,54.499,207107.55,57935.92,9,2.0,0
587,29.0,181917.54,52990.37,0,4.0,0
728,28.0,181008.37,114225.49,2,3.0,0
423,81.0,116712.09,138404.92,1,3.0,0
532,58.0,33266.91,118765.35,3,1.0,0
636,34.0,238506.7,12084.08,9,1.0,0
398,76.0,199187.26,93941.51,9,2.0,0
307,81.0,199135.57,34175.74,4,3.0,0
779,87.0,103761.64,135777.37,9,4.0,0
625,40.0,31875.9,40179.88,4,3.0,0
719,36.0,144199.05,24806.32,3,2.0,0
573,81.0,161531.86,112283.13,1,3.0,0
514,54.0,112937.52,106512.5,6,1.0,1
443,72.0,145932.18,195133.58,0,4.0,0
321,19.0,181975.7,71206.44,4,2.0,0
722,48.0,171098.69,59292.21,10,4.0,0
770,25.0,144826.38,174002.34,8,4.0,0
309,54.0,145348.53,108989.45,3,1.0,0
620,80.0,53564.57,19622.55,4,3.0,0
591,89.0,133889.96,125956.17,4,2.0,0
829,61.0,89037.55,32082.61,2,1.0,0
553,54.499,218300.64,142778.69,8,3.0,0
676,71.0,156847.92,125908.56,1,3.0,0
825,67.0,104141.85,96249.37,8,2.0,0
454,63.0,12403.2,89438.76,2,3.0,1
823,90.0,93088.67,48225.13,4,4.0,0
321,83.0,18098.22,180382.43,9,1.0,0
341,48.0,245386.6,194188.84,3,4.0,0
692,77.0,221297.94,71175.78,4,4.0,0
667,22.0,30285.0,103201.26,6,3.0,0
308,34.0,114406.65,101375.6,3,2.0,0
443,42.0,51829.49,46102.48,1,4.0,0
849,60.0,71986.43,167955.91,1,4.0,0
582,27.0,235537.46,55562.49,5,2.0,0
708,47.0,96633.12,162821.91,6,1.0,0
644,76.0,129570.09,182583.98,4,4.0,0
630,29.0,71767.94,157655.33,8,4.0,0
838,67.0,226321.58,28254.54,7,3.0,0
507,75.0,100127.68,164077.67,0,2.0,0
408,91.0,86194.41,156368.49,7,3.0,0
784,46.0,59002.15,151599.38,0,2.0,0
818,69.0,192044.89,84701.43,9,1.0,0
587,54.499,72348.21,89827.22,6,1.0,0
642,22.0,233265.2,182633.03,5,1.0,0
497,71.0,153177.58,122909.29,2,1.0,0
516,48.0,159951.8,120512.98,2,4.0,0
632,52.0,22702.6,195246.97,1,1.0,0
810,35.0,32569.1,183651.65,7,3.0,0
364,59.0,17893.21,138897.08,8,1.0,0
792,46.0,113156.3,23587.42,2,1.0,0
652,77.0,150864.11,121021.24,9,2.0,0
364,78.0,140598.53,13025.1,5,4.0,0
840,33.0,41892.28,48271.76,8,2.0,0
801,73.0,96662.17,180150.08,10,2.0,0
372,46.0,161182.9,36087.7,2,1.0,0
833,52.0,232794.31,50407.55,6,3.0,0
575,72.0,94728.62,115365.92,3,2.0,0
378,41.0,99941.42,108385.55,3,1.0,0
529,82.0,239151.47,178269.74,0,3.0,0
509,86.0,242164.32,28165.17,1,2.4913684210526315,0
346,77.0,150943.06,146161.39,5,1.0,0
395,27.0,85319.72,16932.02,3,1.0,0
776,85.0,34715.1,167334.41,9,2.0,0
416,36.0,230343.17,37525.98,3,4.0,0
355,54.499,249583.23,93229.21,5,2.0,1
473,70.0,225505.27,189423.55,3,2.0,0
837,48.0,150614.86,62828.77,0,4.0,0
544,33.0,124307.57,128749.82,1,1.0,0
348,65.0,66375.27,117433.21,10,1.0,0
584,75.0,86260.7,127884.34,2,2.0,0
418,23.0,104484.69,155391.95,4,2.0,0
718,31.0,216151.25,12784.04,0,3.0,0
445,62.0,80087.57,170777.78,3,3.0,0
606,51.0,91679.96,106872.42,5,4.0,0
601,78.0,3109.09,93008.44,9,1.0,0
706,54.499,76212.79,51374.47,4,2.0,0
658,85.0,58880.93,114648.19,5,1.0,0
818,54.499,73175.15,155720.64,9,4.0,0
626,45.0,57467.61,118360.45,10,3.0,0
533,54.499,244557.28,131851.63,0,2.0,0
574,25.0,234461.64,45288.82,2,2.0,0
741,25.0,145679.38,66701.61,5,4.0,0
680,35.0,156683.65,71896.71,2,3.0,0
339,40.0,51429.3,125603.72,0,2.0,0
336,85.0,12564.59,173656.57,7,1.0,0
647,86.0,107908.57,182604.6,0,3.0,0
313,71.0,92091.49,10039.74,1,3.0,0
677,64.0,197480.74,31510.65,7,1.0,1
557,85.0,198985.26,35488.18,4,4.0,1
670,54.499,30066.0,128112.63,9,3.0,0
739,42.0,105750.22,197694.1,3,4.0,0
552,41.0,87557.99,54153.3,8,4.0,1
516,78.0,71720.64,63536.16,2,3.0,0
636,23.0,65810.92,181762.82,7,1.0,0
531,55.0,195716.02,75997.59,5,1.0,0
840,83.0,17531.39,101761.7,4,4.0,1
648,78.0,54728.93,178017.39,9,2.4913684210526315,0
538,26.0,103586.26,73310.56,6,1.0,0
730,82.0,118108.53,151843.65,7,1.0,0
845,65.0,168152.79,72762.7,8,3.0,0
408,65.0,206898.12,104869.53,9,3.0,0
595,77.0,180296.41,43081.96,4,3.0,0
617,18.0,166715.08,194054.43,5,2.0,0
721,81.0,69076.65,164665.39,9,4.0,0
847,26.0,25487.28,30600.63,7,2.0,1
765,78.0,102896.34,185120.51,3,2.0,0
377,24.0,104579.57,86536.28,0,2.0,0
512,77.0,139187.26,169830.72,8,3.0,0
517,39.0,81374.08,188342.81,2,2.0,0
336,37.0,96379.41,149045.13,3,1.0,0
637,83.0,114092.2,15351.18,2,1.0,0
420,47.0,141696.07,142526.83,8,4.0,0
538,49.0,89425.3,163917.96,7,4.0,0
489,78.0,130206.22,102492.14,4,2.4913684210526315,0
722,48.0,1932.48,142620.67,4,1.0,1
381,77.0,34976.95,144049.6,5,2.0,0
767,23.0,197287.16,155971.45,6,3.0,0
676,54.499,136363.0,163162.28,10,3.0,1
608,44.0,144859.0,56035.32,4,1.0,0
667,54.0,134171.93,68445.29,3,3.0,0
800,54.499,126323.01,143185.1,9,2.0,0
813,54.499,54173.7,104041.22,5,1.0,0
316,80.0,197236.48,162633.82,2,3.0,0
521,82.0,130491.83,30197.0,5,2.0,0
461,40.0,153777.27,43932.14,2,1.0,0
564,89.0,222343.36,33139.0,2,4.0,0
443,54.499,245250.42,143362.57,7,3.0,0
448,75.0,103177.29,111540.14,6,2.0,0
746,47.0,232913.84,70822.98,5,4.0,0
511,38.0,45433.3,157059.17,10,2.0,0
612,83.0,89862.4,111943.04,6,4.0,0
574,54.499,190210.01,114981.32,1,2.0,0
346,72.0,33819.0,28744.97,7,1.0,0
709,35.0,228414.34,23381.65,10,4.0,0
635,58.0,225229.57,184969.09,2,4.0,0
444,25.0,1005.99,129319.01,9,1.0,0
764,44.0,10440.4,180795.19,9,1.0,0
313,47.0,43713.5,11666.64,8,2.0,0
734,36.0,168177.25,171217.34,0,1.0,0
323,54.499,51959.33,38288.61,2,2.0,0
769,83.0,57070.7,185634.13,2,3.0,0
394,24.0,177481.25,190780.54,1,2.0,0
498,86.0,88493.47,78450.14,8,2.0,0
371,34.0,198557.1,56948.61,6,3.0,0
716,54.499,47514.45,147015.7,7,4.0,0
551,77.0,21234.87,104034.37,3,3.0,0
565,62.0,28048.71,100618.99,8,3.0,0
554,82.0,61310.14,39186.83,10,1.0,0
382,34.0,17427.86,67334.22,10,3.0,0
332,78.0,236831.09,172417.81,9,3.0,0
720,41.0,198579.12,150956.77,1,2.4913684210526315,0
452,19.0,318.09,90072.53,10,3.0,0
575,48.0,11199.24,113797.05,4,4.0,0
603,53.0,184326.54,149575.56,9,3.0,0
652,50.0,32860.97,160387.57,5,3.0,0
355,52.0,182796.45,176969.7,7,1.0,0
443,80.0,221631.27,70936.9,1,1.0,0
772,84.0,21123.68,116737.14,10,3.0,0
414,88.0,238416.9,26883.55,0,2.0,0
324,39.0,32585.38,98929.22,7,3.0,0
807,63.0,108075.53,183481.52,7,4.0,0
682,50.0,158876.73,84695.26,4,3.0,0
745,83.0,53353.61,92333.6,5,4.0,0
329,86.0,28917.75,117246.07,2,2.0,0
384,79.0,183922.6,124973.92,4,4.0,0
696,37.0,127357.34,120656.96,4,2.0,0
338,49.0,94278.25,127169.3,9,3.0,0
320,80.0,53322.68,96382.38,10,4.0,0
405,56.0,123784.57,60438.25,0,1.0,0
549,27.0,200575.96,156106.59,9,1.0,0
394,54.0,227178.41,35603.41,7,2.0,0
456,50.0,159460.92,133558.4,0,1.0,0
517,68.0,181031.62,160616.85,1,4.0,0
537,70.0,240331.16,72822.35,7,1.0,0
372,19.0,179223.73,10499.77,3,4.0,0
697,28.0,133392.23,53863.48,3,1.0,0
828,22.0,105066.32,131639.94,10,2.0,0
676,22.0,173559.41,34425.0,0,1.0,0
356,52.0,235680.7,136781.66,6,1.0,0
701,87.0,34550.07,94642.71,9,2.4913684210526315,0
849,40.0,180750.14,89630.26,4,1.0,0
427,83.0,102876.87,166934.87,1,3.0,0
806,32.0,31205.56,23779.07,5,3.0,0
411,78.0,72852.93,183839.96,2,3.0,1
605,77.0,169251.49,88734.69,6,4.0,0
709,77.0,153981.81,69533.88,3,4.0,0
399,53.0,232182.85,163774.74,2,4.0,0
426,61.0,67571.23,92455.19,1,4.0,0
697,54.499,75500.29,13216.33,7,1.0,0
668,43.0,170375.25,82205.26,4,2.0,0
614,73.0,211551.81,172427.77,0,2.0,0
819,87.0,7179.48,179442.79,5,2.0,0
567,25.0,18359.34,179901.67,1,1.0,0
678,45.0,127128.84,113079.49,9,1.0,0
375,87.0,246024.29,66175.57,3,3.0,0
483,26.0,176324.36,17720.65,4,2.0,0
601,68.0,241325.67,83255.97,4,4.0,0
634,54.0,68183.14,44918.78,2,2.0,0
330,91.0,198116.75,127413.58,3,3.0,0
703,56.0,74084.64,184698.15,8,4.0,0
845,67.0,205350.2,56018.39,3,1.0,0
319,48.0,198601.55,54218.23,8,4.0,1
386,53.0,125100.63,152520.98,0,1.0,0
778,79.0,95996.41,163555.62,2,4.0,0
463,47.0,1713.81,26236.13,10,3.0,0
486,44.0,119178.95,158550.19,0,4.0,0
785,61.0,124636.48,12653.91,7,3.0,0
414,54.499,233573.4,53368.71,9,3.0,0
817,82.0,93652.76,27837.85,9,1.0,0
403,54.499,94290.4,96543.04,0,3.0,0
526,21.0,178256.86,162291.12,9,4.0,0
376,90.0,233170.0,42921.78,5,3.0,0
624,54.499,52685.86,107738.94,0,3.0,0
633,91.0,105790.36,147969.99,2,2.0,0
429,88.0,172757.58,81307.39,8,3.0,0
418,54.499,233153.56,19193.72,9,4.0,0
728,44.0,38753.3,136239.47,4,3.0,0
675,58.0,159083.86,175158.52,5,4.0,0
801,20.0,121729.95,83117.89,9,4.0,0
527,31.0,1104.18,95858.01,9,1.0,0
531,73.0,174823.58,195132.99,3,1.0,0
453,77.0,147627.33,33957.47,8,1.0,0
841,21.0,249169.93,153817.21,6,2.0,0
415,65.0,239368.26,59356.14,10,3.0,0
763,54.499,83597.9,145701.43,9,4.0,0
302,52.0,152657.7,49329.77,8,4.0,0
760,78.0,166405.33,193958.69,9,2.0,0
485,33.0,43291.13,135569.46,4,2.4913684210526315,0
775,49.0,17582.91,198514.0,1,2.0,0
354,31.0,40957.4,194759.43,9,3.0,0
614,54.499,29977.79,95731.57,2,1.0,0
381,54.499,218722.9,140796.19,9,4.0,0
396,39.0,94634.89,28037.95,3,3.0,0
331,78.0,92439.79,35353.14,10,1.0,0
586,87.0,102389.53,155078.82,1,2.4913684210526315,0
315,28.0,238898.33,152026.21,8,4.0,0
315,73.0,105644.13,181058.68,7,1.0,0
817,54.499,102905.01,75939.26,9,4.0,0
706,61.0,5733.04,100811.53,5,2.0,0
609,73.0,169977.48,166148.82,5,1.0,0
799,27.0,101077.05,195967.46,7,3.0,0
440,36.0,244523.73,175600.8,6,3.0,0
740,57.0,47664.36,129622.17,6,2.0,0
780,65.0,121970.5,191494.45,1,4.0,0
467,22.0,162077.25,114906.28,1,4.0,0
622,40.0,113000.23,197294.25,0,3.0,0
714,32.0,167172.61,30810.69,0,2.4913684210526315,0
714,89.0,181635.17,126721.34,7,2.4913684210526315,0
698,29.0,129047.25,196539.25,0,4.0,0
649,53.0,150204.16,80729.66,9,2.4913684210526315,0
510,82.0,216515.3,197226.57,9,4.0,0
501,29.0,228842.21,38397.34,10,3.0,0
493,54.499,197710.92,67129.13,9,4.0,0
572,90.0,233084.84,43556.73,3,2.0,0
431,71.0,226198.45,38740.3,7,2.4913684210526315,0
743,80.0,54405.69,171826.35,2,4.0,0
534,79.0,214600.08,56860.13,5,3.0,1
699,30.0,6856.02,17836.26,10,1.0,0
719,63.0,139234.4,63697.07,9,3.0,0
473,46.0,211232.02,192320.82,0,1.0,0
511,54.499,75059.29,16335.12,6,3.0,0
747,54.499,105499.2,107012.83,6,2.0,0
443,26.0,134706.35,78442.96,3,3.0,0
576,22.0,174015.55,84534.77,7,2.0,0
555,84.0,199328.83,32066.08,6,1.0,0
624,54.499,52389.23,177146.46,3,2.0,0
780,36.0,209917.48,53114.9,8,4.0,0
721,39.0,231961.83,161503.64,2,2.0,0
518,86.0,68309.07,180470.41,6,1.0,0
611,34.0,6636.58,42627.75,1,1.0,0
705,32.0,200510.23,148341.57,5,4.0,0
718,25.0,195597.77,180777.21,4,1.0,0
366,28.0,50453.26,149890.67,9,2.0,0
746,32.0,80995.01,73108.92,2,2.0,0
782,55.0,89949.53,126027.17,5,3.0,0
466,40.0,87766.66,56699.46,10,4.0,0
398,80.0,5490.94,150321.48,9,3.0,1
453,54.499,153036.12,48056.13,8,4.0,0
587,60.0,163133.53,193098.24,4,2.0,0
620,60.0,155076.42,106159.19,1,1.0,0
651,70.0,47536.67,181616.57,7,2.4913684210526315,0
837,42.0,185499.86,32561.91,10,3.0,0
366,42.0,161550.03,199016.12,8,2.4913684210526315,0
755,51.0,72029.65,74954.42,1,1.0,0
439,50.0,107707.2,107478.08,8,1.0,0
513,51.0,62952.08,197952.38,5,2.0,0
794,34.0,5000.8,78586.96,2,1.0,0
771,54.499,211925.65,129453.37,8,3.0,0
312,49.0,135195.91,10920.33,5,4.0,0
716,84.0,171735.4,196717.1,5,1.0,0
682,34.0,161383.15,94202.62,0,1.0,0
571,28.0,75480.9,106182.87,3,2.0,0
734,83.0,6967.44,69259.74,0,1.0,0
548,68.0,17593.38,189173.89,10,3.0,0
777,21.0,234666.7,186407.01,5,2.0,0
680,49.0,191848.85,63954.68,8,2.0,0
689,71.0,30365.88,186318.39,3,4.0,0
308,32.0,211005.67,10373.61,8,2.0,0
652,28.0,223676.78,35024.75,1,1.0,0
755,54.499,176418.48,167432.43,0,1.0,0
482,74.0,105395.24,65242.1,10,2.4913684210526315,0
770,91.0,192050.42,131914.87,5,4.0,0
559,44.0,40213.8,126545.51,2,2.0,0
704,64.0,3258.0,32448.8,1,4.0,0
665,67.0,246413.06,145171.83,1,3.0,0
484,69.0,89837.43,61030.95,0,2.4913684210526315,0
755,79.0,90588.73,119385.49,3,4.0,0
614,91.0,177520.1,138579.2,7,4.0,0
328,76.0,20912.93,87780.01,5,4.0,1
717,54.0,46772.7,188287.59,8,3.0,1
758,69.0,196427.51,198132.23,9,3.0,0
535,36.0,229479.76,138375.95,1,1.0,0
645,18.0,229881.32,67716.57,1,4.0,0
550,63.0,205778.68,63739.85,8,1.0,0
419,54.499,56840.54,16639.55,5,3.0,0
355,44.0,186257.32,44432.49,4,2.0,0
654,84.0,115533.94,83499.07,0,2.0,0
741,49.0,38729.73,22057.84,6,4.0,0
648,20.0,136693.36,48282.55,0,1.0,0
567,73.0,120346.73,74490.31,8,4.0,0
487,26.0,182652.96,92552.83,9,2.0,0
678,36.0,142662.6,169252.62,1,2.0,0
681,27.0,139575.88,164801.53,8,2.4913684210526315,0
570,37.0,203885.7,75574.98,7,1.0,0
820,81.0,54241.54,178416.97,3,1.0,0
629,23.0,131035.71,191395.74,7,1.0,0
605,20.0,17713.86,159942.71,4,2.0,1
302,61.0,172117.72,101879.26,7,1.0,0
558,34.0,194997.96,183867.91,8,2.4913684210526315,0
463,32.0,210930.83,48400.03,5,4.0,0
681,52.0,132011.73,97620.11,6,2.0,0
646,53.0,26962.27,199278.07,6,2.0,0
368,69.0,123245.85,117476.93,1,1.0,1
552,86.0,6907.07,171312.72,9,3.0,0
616,83.0,102850.48,127016.12,5,3.0,0
763,54.499,13044.92,47821.88,6,3.0,0
403,54.499,201780.85,41702.54,1,2.4913684210526315,0
727,37.0,222058.97,79833.16,4,2.0,0
599,36.0,69373.66,37547.68,9,3.0,0
650,35.0,109624.11,125386.5,10,2.0,0
331,63.0,229589.92,25563.13,5,4.0,0
766,87.0,152079.45,76264.38,10,1.0,1
630,52.0,191432.82,73049.81,5,3.0,0
579,58.0,80932.94,148712.5,0,2.0,0
443,65.0,168998.63,143343.11,4,2.0,0
714,45.0,162394.78,198898.25,5,3.0,0
532,44.0,74279.94,164921.89,5,4.0,0
446,91.0,89707.81,74034.82,9,4.0,0
557,37.0,12578.65,171861.66,9,1.0,0
754,64.0,66521.94,78271.36,8,1.0,0
641,57.0,114926.57,66129.4,4,3.0,0
324,34.0,137238.72,171493.47,3,2.0,0
483,80.0,162120.5,198225.72,5,3.0,0
625,60.0,189836.81,119550.54,4,2.0,0
354,69.0,84682.82,40517.96,7,3.0,1
395,33.0,246996.88,153892.7,8,4.0,0
360,54.499,32876.52,184725.38,4,1.0,0
758,23.0,189459.83,48244.51,4,2.0,0
474,33.0,107899.89,28430.2,9,1.0,0
620,54.499,71574.97,98805.88,0,2.0,0
423,34.0,74733.66,154753.43,6,4.0,0
638,20.0,57208.24,84611.84,3,4.0,0
758,36.0,56485.2,157904.97,7,1.0,0
738,59.0,69979.7,185682.96,6,1.0,0
357,83.0,26512.73,34558.0,6,2.0,0
532,37.0,5356.29,162253.98,6,1.0,0
793,46.0,200935.09,182034.82,9,2.0,0
658,54.499,143334.19,155444.27,3,2.4913684210526315,0
392,73.0,93959.0,66646.62,10,4.0,0
785,77.0,218921.48,100607.46,10,3.0,0
792,30.0,163064.54,192552.37,1,3.0,0
341,43.0,158587.08,90272.81,2,4.0,0
760,60.0,14789.07,165222.01,3,2.0,0
499,34.0,243416.27,116131.26,1,4.0,0
810,67.0,42000.58,172618.46,2,2.0,0
313,90.0,242576.55,25179.69,7,3.0,0
708,31.0,210905.0,156865.08,4,1.0,0
343,33.0,184389.4,102381.8,10,2.4913684210526315,0
491,29.0,204360.52,74127.74,8,1.0,0
486,44.0,47319.21,133476.68,7,3.0,0
304,77.0,182582.91,115281.57,6,1.0,0
452,90.0,40983.31,176590.72,2,2.0,0
525,87.0,104124.45,42325.66,9,1.0,0
398,62.0,142086.13,112778.46,6,2.0,0
587,60.0,153390.05,94463.67,1,4.0,0
517,21.0,184986.5,79907.29,8,2.0,0
604,54.499,155955.12,172935.9,9,2.0,0
402,78.0,205136.8,190660.26,7,4.0,0
582,69.0,222240.81,125841.9,6,4.0,0
829,54.0,39154.76,150187.21,4,2.0,0
315,79.0,22049.3,185856.11,8,2.0,0
755,26.0,231389.95,161491.21,10,4.0,0
735,76.0,24538.95,83252.73,4,2.4913684210526315,0
480,76.0,185099.62,125478.99,4,2.4913684210526315,0
765,47.0,172958.62,30711.59,6,2.0,0
675,25.0,28024.99,27030.59,10,4.0,0
764,85.0,171363.81,55520.58,4,3.0,0
482,27.0,32481.5,110835.94,8,1.0,0
318,88.0,226314.22,78815.27,1,2.0,1
516,28.0,3563.24,113341.21,3,1.0,0
798,31.0,105943.33,11780.99,7,1.0,1
668,23.0,56472.24,12949.15,10,1.0,0
463,82.0,5721.73,135159.72,0,4.0,0
306,34.0,157912.27,83269.64,7,1.0,0
663,91.0,247043.22,154819.19,8,2.0,0
424,54.499,101042.31,102243.32,2,2.0,0
382,48.0,147473.21,79596.48,1,3.0,0
372,32.0,135499.0,97165.58,8,4.0,0
802,51.0,119891.11,160965.45,2,3.0,1
423,41.0,217133.25,146302.74,5,3.0,0
315,69.0,43424.36,146806.53,5,1.0,0
738,30.0,131.03,118512.69,10,4.0,0
647,27.0,149610.13,20432.76,0,4.0,0
787,89.0,180457.45,175798.75,3,2.0,0
826,29.0,218314.33,153200.37,9,3.0,0
824,50.0,2889.9,170413.21,2,2.0,0
376,54.499,38505.56,127831.47,7,1.0,0
609,82.0,147075.03,98039.06,7,2.0,0
848,75.0,168774.67,95394.33,6,1.0,0
754,89.0,94948.2,51000.63,9,4.0,0
462,53.0,248982.14,17542.28,9,2.0,0
364,42.0,70681.92,48986.17,2,2.0,0
737,79.0,205215.19,139957.87,1,1.0,0
494,89.0,159176.74,195529.78,2,3.0,0
736,60.0,119730.39,27279.85,8,1.0,0
538,76.0,146059.82,101907.63,1,2.0,0
546,60.0,178233.23,149728.31,9,2.0,0
849,20.0,165459.21,119184.38,2,1.0,0
839,44.0,116489.7,42924.56,5,2.0,0
377,44.0,150052.38,43725.97,5,3.0,0
386,18.0,188757.65,23834.78,4,4.0,0
674,30.0,79147.55,175893.08,9,2.0,0
495,50.0,163752.75,105622.75,2,1.0,0
844,35.0,123991.55,94590.63,9,2.0,1
821,43.0,201506.25,22636.8,9,4.0,0
682,66.0,122190.43,88940.72,9,3.0,0
840,47.0,67846.7,62129.76,3,1.0,0
795,48.0,93701.1,147418.37,1,4.0,0
343,76.0,219602.6,30638.6,6,2.0,0
677,34.0,236823.36,144030.16,2,4.0,0
549,48.0,71033.09,193245.86,1,1.0,0
626,78.0,230523.54,189910.1,1,2.0,1
652,56.0,99164.81,117575.47,7,1.0,0
709,60.0,33836.2,147749.57,3,2.0,0
528,72.0,59706.05,41200.67,0,2.0,0
374,54.499,244971.02,103470.9,4,4.0,0
849,41.0,143109.76,143777.88,0,4.0,0
468,54.499,34147.51,177274.73,6,4.0,0
813,25.0,213047.02,165745.09,0,2.0,0
305,54.499,1939.65,196561.19,10,3.0,0
461,69.0,218438.61,61070.41,9,4.0,0
760,63.0,121183.74,159092.51,3,2.0,0
483,40.0,178386.41,106248.62,1,4.0,0
834,55.0,4565.78,176655.85,8,1.0,0
762,48.0,83271.09,100145.81,5,3.0,0
592,58.0,168888.75,198399.85,2,1.0,0
653,74.0,77778.03,87146.43,0,4.0,0
780,28.0,147865.35,147447.34,10,4.0,0
470,65.0,128624.56,172602.12,9,4.0,0
340,67.0,97046.67,42598.99,6,1.0,0
719,47.0,213381.74,73612.54,2,1.0,0
752,54.0,194242.7,42430.02,2,1.0,0
362,54.499,171948.26,134087.21,6,2.4913684210526315,0
783,24.0,120402.31,150137.95,7,1.0,0
449,31.0,49532.09,138376.84,1,1.0,0
686,42.0,216890.74,119750.28,7,2.4913684210526315,0
618,21.0,140667.57,115637.5,3,4.0,0
797,31.0,116659.24,46592.81,9,2.0,0
733,54.0,101157.17,94548.05,9,4.0,0
427,54.499,133326.59,187849.2,10,4.0,0
726,58.0,74972.41,65781.36,4,1.0,0
742,35.0,143738.43,40482.37,5,3.0,0
624,52.0,134130.63,164702.28,6,4.0,0
587,50.0,123030.5,168395.9,8,3.0,0
822,45.0,38803.28,75231.59,1,2.0,1
592,38.0,208587.58,123967.32,0,1.0,0
311,67.0,168701.28,185392.93,8,4.0,0
746,54.499,187742.24,153508.49,9,1.0,0
425,45.0,9823.81,169820.87,4,4.0,0
