CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
CUST01942,459,Germany,Male,,9,2875.39,2.0,0,1,197286.46,0
CUST01943,650,France,Female,71.0,5,179376.97,4.0,1,1,89074.24,0
CUST01944,587,Germany,Female,32.0,7,19337.0,3.0,1,1,186774.06,1
CUST01945,587,France,Female,,6,72348.21,1.0,0,0,89827.22,0
CUST01946,525,Germany,Male,91.0,6,240423.59,2.0,0,0,29722.07,1
CUST01947,822,Germany,Male,45.0,1,38803.28,2.0,1,1,75231.59,1
CUST01948,821,Spain,Male,,10,77946.09,3.0,1,1,89464.01,0
CUST01949,572,Germany,Male,90.0,3,233084.84,2.0,0,0,43556.73,0
CUST01950,701,France,Female,38.0,0,84420.95,2.0,0,1,20166.49,0
CUST01951,482,Spain,Female,27.0,10,82168.74,2.0,0,0,70138.47,0
CUST01952,787,France,Male,21.0,10,161988.65,1.0,1,0,112465.72,0
CUST01953,423,Spain,Female,,6,32839.31,3.0,0,1,58511.96,0
CUST01954,713,France,Female,21.0,3,243187.93,4.0,0,0,192149.95,0
CUST01955,471,Spain,Female,23.0,8,68755.66,3.0,0,0,101470.71,0
CUST01956,587,France,Male,89.0,5,196422.21,3.0,1,1,34751.63,0
CUST01957,734,France,Female,33.0,5,71903.59,4.0,0,1,88563.73,0
CUST01958,412,Germany,Female,55.0,8,68843.1,4.0,0,1,144463.02,0
CUST01959,421,Spain,Female,66.0,7,14378.18,2.0,0,1,102558.2,0
CUST01960,843,Spain,Female,78.0,5,29830.16,2.0,0,1,72934.44,0
CUST01961,521,Germany,Female,82.0,5,130491.83,2.0,1,1,30197.0,0
CUST01962,338,France,Male,67.0,5,144210.8,1.0,1,1,97315.59,0
CUST01963,796,France,Female,34.0,3,203960.88,1.0,0,1,28503.38,0
CUST01964,532,Spain,Female,45.0,4,15053.8,3.0,0,1,80467.63,0
CUST01965,829,France,Male,61.0,2,89037.55,1.0,1,0,32082.61,0
CUST01966,448,Spain,Female,29.0,8,50039.71,1.0,1,0,138470.46,0
CUST01967,696,Spain,Male,87.0,10,89469.38,,1,0,156794.66,0
CUST01968,601,France,Male,,1,88576.67,2.0,1,1,56262.19,0
CUST01969,659,France,Male,89.0,10,88569.94,4.0,1,0,24196.02,0
CUST01970,537,France,Male,20.0,6,77408.36,,1,1,75935.78,0
CUST01971,535,Germany,Female,,0,190994.52,3.0,0,0,116500.25,0
CUST01972,502,Spain,Female,38.0,9,172426.57,4.0,0,0,155908.24,0
CUST01973,555,France,Male,25.0,6,85367.31,2.0,0,0,86550.59,0
CUST01974,534,Germany,Female,,1,36622.03,4.0,0,1,79529.63,0
CUST01975,644,France,Male,76.0,4,129570.09,4.0,1,1,182583.98,0
CUST01976,833,Spain,Female,,0,229711.91,2.0,0,0,95440.41,0
CUST01977,765,Germany,Female,49.0,4,30889.84,1.0,1,1,94971.43,0
CUST01978,840,Spain,Male,,10,188257.46,4.0,1,1,87899.83,0
CUST01979,512,France,Female,33.0,3,149844.77,3.0,1,1,79011.72,0
CUST01980,762,France,Male,42.0,0,147147.53,1.0,0,1,148411.73,0
CUST01981,735,France,Female,77.0,0,233664.29,4.0,1,0,63538.7,0
CUST01982,582,Germany,Female,62.0,6,238985.15,3.0,0,0,81967.4,0
CUST01983,762,Germany,Female,26.0,2,60959.93,3.0,1,1,63635.17,0
CUST01984,706,Germany,Male,68.0,9,202119.26,2.0,0,1,118360.59,0
CUST01985,387,Germany,Male,78.0,8,155199.81,1.0,1,1,192474.34,0
CUST01986,343,France,Male,57.0,8,102211.4,1.0,0,0,84156.03,0
CUST01987,760,France,Female,78.0,9,166405.33,2.0,1,0,193958.69,0
CUST01988,577,France,Male,84.0,10,238991.69,4.0,1,1,134771.49,0
CUST01989,720,Germany,Male,32.0,8,129218.83,4.0,0,0,161134.67,0
CUST01990,652,Germany,Male,70.0,0,235019.96,3.0,1,1,73270.62,0
CUST01991,814,France,Female,21.0,3,1607218.1,3.0,0,1,52640.2,0
CUST01992,318,France,Female,40.0,0,120727.31,3.0,0,1,119593.94,0
CUST01993,322,Germany,Female,44.0,0,161042.61,3.0,1,1,198242.71,0
CUST01994,712,Spain,Female,54.0,8,150635.26,2.0,0,1,144936.05,0
CUST01995,329,France,Male,60.0,4,105424.34,4.0,0,0,139508.69,0
CUST01996,407,France,Female,54.0,0,140615.09,3.0,0,0,95519.46,0
CUST01997,666,France,Male,46.0,10,175812.17,1.0,1,0,177102.11,0
CUST01998,580,Germany,Female,46.0,2,209716.57,3.0,1,0,142423.89,0
CUST01999,427,France,Male,66.0,6,76082.68,3.0,0,0,138227.8,0
CUST02000,528,France,Male,,1,3661.98,4.0,0,1,65581.19,0
CUST02001,410,France,Female,67.0,3,137804.48,3.0,1,0,191969.35,0
CUST02002,435,France,Male,45.0,1,122321.04,2.0,1,1,57573.7,0
CUST02003,661,France,Male,91.0,8,13549.7,4.0,0,0,109500.54,0
CUST02004,485,Spain,Male,22.0,8,158126.6,4.0,1,0,74515.58,0
CUST02005,428,Spain,Male,73.0,6,235350.09,3.0,0,0,44347.3,0
CUST02006,560,France,Female,81.0,6,100557.95,2.0,0,0,37377.74,0
CUST02007,814,France,Female,34.0,1,223590.05,4.0,1,0,65649.09,0
CUST02008,748,France,Male,72.0,9,203275.34,1.0,0,0,140906.09,0
CUST02009,403,France,Female,,7,40429.07,3.0,0,1,195208.59,1
CUST02010,782,Germany,Male,85.0,0,196819.96,4.0,1,1,172120.73,0
CUST02011,523,Germany,Male,90.0,7,129176.52,3.0,1,0,51425.2,0
CUST02012,790,Germany,Female,33.0,4,229657.13,1.0,1,0,24898.43,0
CUST02013,772,Spain,Male,33.0,3,47356.56,3.0,0,0,140469.32,0
CUST02014,309,France,Female,30.0,9,31261.61,3.0,1,1,15706.55,0
CUST02015,704,Germany,Male,90.0,1,60320.1,2.0,0,0,173233.32,0
CUST02016,601,France,Female,80.0,2,14906.68,2.0,0,0,166854.07,0
CUST02017,530,France,Female,58.0,9,80020.02,1.0,0,1,160803.06,0
CUST02018,365,Spain,Male,70.0,1,70752.22,2.0,0,0,114959.87,0
CUST02019,411,Spain,Female,85.0,10,104053.77,4.0,1,1,194971.47,0
CUST02020,312,Germany,Male,91.0,3,115744.3,2.0,1,0,97089.62,0
CUST02021,692,Germany,Female,26.0,2,36180.14,4.0,0,0,197441.17,0
CUST02022,799,Spain,Male,68.0,4,154843.48,1.0,0,1,177555.59,0
CUST02023,533,Spain,Female,65.0,6,55891.85,1.0,1,0,34042.98,0
CUST02024,613,France,Female,66.0,8,30482.17,,0,0,180030.53,0
CUST02025,311,France,Female,35.0,4,177202.77,4.0,0,1,67924.79,0
CUST02026,508,Germany,Male,27.0,7,5683.82,3.0,0,1,155967.59,0
CUST02027,313,Germany,Female,71.0,1,92091.49,3.0,0,1,10039.74,0
CUST02028,717,Spain,Male,32.0,5,36100.82,3.0,0,0,62411.0,0
CUST02029,736,Germany,Female,28.0,7,220698.18,4.0,1,0,154105.19,0
CUST02030,676,France,Female,,8,206114.6,2.0,1,0,194745.99,0
CUST02031,319,Spain,Male,64.0,10,15131.68,4.0,1,1,42482.89,0
CUST02032,369,France,Female,37.0,3,1376127.7,2.0,1,1,97288.23,0
CUST02033,510,Spain,Male,39.0,3,73838.89,4.0,0,1,121562.24,0
CUST02034,400,Spain,Male,65.0,6,48136.38,1.0,1,0,190986.89,0
CUST02035,431,France,Male,33.0,3,77884.66,1.0,0,1,96121.1,0
CUST02036,680,Germany,Male,22.0,4,203971.84,2.0,0,1,187371.6,0
CUST02037,431,Germany,Male,82.0,1,14463.84,3.0,1,0,195855.71,0
CUST02038,319,Germany,Female,91.0,1,162058.35,3.0,1,1,188910.07,0
CUST02039,835,Germany,Male,38.0,10,228342.54,3.0,0,1,152258.79,0
CUST02040,526,France,Female,78.0,9,112014.09,3.0,1,1,33983.82,0
CUST02041,453,Spain,Male,,4,225378.48,4.0,0,0,124458.54,0
CUST02042,768,France,Male,41.0,9,226700.11,1.0,0,1,153170.09,0
CUST02043,704,Germany,Female,40.0,9,152398.94,4.0,0,0,191432.13,0
CUST02044,501,Germany,Female,28.0,1,113960.13,4.0,1,1,157812.39,0
CUST02045,337,France,Male,64.0,5,184415.91,4.0,0,1,112397.65,0
CUST02046,487,Spain,Male,19.0,5,229055.66,2.0,1,0,48981.1,0
CUST02047,356,France,Female,87.0,7,170008.84,1.0,1,1,96840.65,0
CUST02048,319,France,Female,70.0,0,52401.8,2.0,1,1,131277.16,0
CUST02049,572,France,Male,28.0,6,205013.94,3.0,0,0,71673.84,0
CUST02050,418,Spain,Male,32.0,6,237883.34,1.0,0,1,96725.59,0
CUST02051,815,France,Male,,8,102568.72,2.0,0,0,13298.47,0
CUST02052,520,France,Female,29.0,3,174397.42,,1,0,177014.76,0
CUST02053,825,Germany,Male,53.0,6,129541.59,4.0,0,1,16605.52,0
CUST02054,814,France,Female,40.0,5,28002.3,2.0,0,0,87765.14,0
CUST02055,635,Germany,Female,44.0,3,87460.5,,1,0,107085.06,0
CUST02056,354,Germany,Male,31.0,9,40957.4,3.0,0,1,194759.43,0
CUST02057,799,Germany,Male,71.0,7,168393.34,,0,1,187681.07,0
CUST02058,835,Spain,Female,44.0,2,145523.67,2.0,1,0,132808.41,0
CUST02059,461,Germany,Male,38.0,7,8383.6,2.0,0,0,120970.2,0
CUST02060,458,France,Male,66.0,4,15401.73,2.0,0,1,79645.62,0
CUST02061,487,France,Female,79.0,3,65198.12,4.0,0,1,17806.6,0
CUST02062,359,Germany,Male,89.0,2,186214.88,4.0,0,0,60864.37,0
CUST02063,618,Germany,Female,,9,31709.03,4.0,0,1,171067.32,0
CUST02064,510,France,Female,61.0,6,51193.53,3.0,1,0,133171.14,0
CUST02065,705,Germany,Male,78.0,6,226906.6,1.0,0,1,164740.97,0
CUST02066,408,Spain,Female,59.0,5,136534.38,4.0,0,1,169024.92,0
CUST02067,375,Germany,Female,40.0,2,155212.41,4.0,0,1,21819.4,0
CUST02068,841,Spain,Male,90.0,8,113941.54,,0,1,74057.16,0
CUST02069,613,Spain,Female,18.0,10,74942.75,4.0,0,1,138437.6,0
CUST02070,416,Spain,Male,53.0,1,62282.57,1.0,0,0,172086.79,0
CUST02071,318,Germany,Female,72.0,2,147304.9,3.0,1,0,162272.28,0
CUST02072,731,Spain,Female,33.0,0,117743.82,4.0,1,1,90207.77,0
CUST02073,649,Spain,Female,35.0,6,100758.28,3.0,1,0,187099.54,0
CUST02074,482,Germany,Female,55.0,1,173596.29,,0,1,67136.25,0
CUST02075,412,Spain,Female,84.0,9,101038.54,3.0,0,0,81397.5,0
CUST02076,482,Germany,Female,37.0,7,9182.6,3.0,0,1,44469.96,0
CUST02077,780,France,Female,36.0,8,209917.48,4.0,1,0,53114.9,0
CUST02078,445,Spain,Male,30.0,10,79600.86,4.0,1,1,11655.49,0
CUST02079,412,Germany,Female,34.0,1,236600.43,3.0,1,0,68613.24,0
CUST02080,775,France,Male,47.0,5,219889.52,1.0,1,1,68248.33,0
CUST02081,602,Spain,Female,60.0,10,58479.06,1.0,1,0,22782.27,0
CUST02082,417,Spain,Female,65.0,0,241367.75,1.0,0,1,74690.8,0
CUST02083,460,Germany,Male,60.0,7,213390.19,1.0,1,1,67262.82,0
CUST02084,700,France,Male,83.0,4,246254.11,4.0,1,0,161820.37,0
CUST02085,497,Germany,Male,70.0,8,169487.11,2.0,1,0,39686.87,0
CUST02086,559,Spain,Female,,2,232681.69,3.0,1,0,147765.67,0
CUST02087,346,Spain,Male,51.0,1,172523.28,1.0,1,1,34697.4,0
CUST02088,698,Spain,Female,91.0,6,213773.35,1.0,0,0,104284.43,0
CUST02089,377,Spain,Female,89.0,10,152607.32,2.0,0,0,149912.95,0
CUST02090,423,France,Male,88.0,6,232293.59,2.0,1,0,125226.58,0
CUST02091,374,France,Female,30.0,9,129521.73,4.0,0,0,132716.65,0
CUST02092,436,Germany,Male,73.0,4,184142.18,3.0,1,1,49210.44,0
CUST02093,699,Germany,Male,76.0,6,229240.11,3.0,0,0,167206.52,0
CUST02094,804,Germany,Male,49.0,5,105597.53,2.0,1,1,190901.75,0
CUST02095,799,Spain,Male,71.0,8,6600.52,2.0,1,1,39330.19,0
CUST02096,437,Germany,Female,19.0,2,282617.8,2.0,1,1,178770.76,0
CUST02097,349,France,Female,54.0,3,242977.86,4.0,0,0,85561.41,0
CUST02098,553,Germany,Male,,8,218300.64,3.0,1,1,142778.69,0
CUST02099,725,Germany,Male,18.0,9,120854.36,2.0,0,1,106276.91,0
CUST02100,846,France,Female,45.0,7,240224.85,1.0,1,0,160734.47,0
CUST02101,601,France,Female,34.0,9,46401.39,3.0,1,1,18603.68,0
CUST02102,648,Spain,Male,74.0,5,27741.59,3.0,0,0,71500.49,0
CUST02103,348,France,Female,87.0,2,150360.02,1.0,1,0,19022.47,0
CUST02104,373,France,Female,69.0,8,95530.07,1.0,0,1,188922.96,0
CUST02105,560,Germany,Female,61.0,8,84942.41,3.0,1,0,42328.7,0
CUST02106,655,France,Female,64.0,10,183537.97,3.0,0,1,90667.34,0
CUST02107,559,Spain,Male,30.0,5,37503.28,2.0,0,1,131874.77,0
CUST02108,594,Germany,Female,47.0,1,194612.26,4.0,1,1,97685.24,0
CUST02109,612,Spain,Male,83.0,6,89862.4,4.0,1,0,111943.04,0
CUST02110,481,France,Male,70.0,8,246684.39,,1,0,48763.34,0
CUST02111,663,Spain,Male,35.0,8,202186.52,1.0,1,0,22735.52,1
CUST02112,487,Spain,Female,45.0,2,161555.89,1.0,0,0,58903.79,0
CUST02113,842,France,Female,21.0,1,57361.57,1.0,0,1,70259.74,0
CUST02114,847,France,Male,59.0,4,239106.62,1.0,0,1,89004.64,0
CUST02115,707,Germany,Female,23.0,10,8227.51,2.0,0,1,66230.53,0
CUST02116,713,Germany,Male,26.0,9,55837.45,3.0,0,0,16804.08,0
CUST02117,641,Germany,Male,37.0,6,9193.93,2.0,1,1,27975.51,0
CUST02118,519,France,Female,55.0,2,241629.04,1.0,1,1,138025.49,0
CUST02119,462,Spain,Female,85.0,3,217862.38,2.0,0,1,21999.13,0
CUST02120,519,Spain,Female,67.0,9,238026.92,4.0,1,0,18780.58,0
CUST02121,569,Germany,Male,77.0,1,178758.75,4.0,0,0,164239.39,0
CUST02122,699,Germany,Male,30.0,10,6856.02,1.0,0,0,17836.26,0
CUST02123,481,France,Female,,9,232875.51,2.0,1,0,23059.34,0
CUST02124,504,Spain,Male,85.0,1,105238.19,4.0,0,0,114407.41,0
CUST02125,527,Germany,Male,42.0,6,92050.22,3.0,1,0,94140.44,0
CUST02126,549,France,Male,48.0,1,71033.09,1.0,1,1,193245.86,0
CUST02127,740,Germany,Female,29.0,0,71699.46,2.0,0,1,188000.86,0
CUST02128,832,France,Female,81.0,3,200157.14,1.0,0,1,135441.55,0
CUST02129,495,Spain,Female,78.0,5,64094.87,4.0,0,1,23654.81,0
CUST02130,818,France,Male,70.0,9,55540.51,3.0,1,0,105606.12,0
CUST02131,369,Germany,Female,43.0,9,174504.91,4.0,0,1,18562.69,0
CUST02132,698,Germany,Male,78.0,3,71865.77,,0,0,182508.05,0
CUST02133,502,Spain,Male,27.0,0,3282.73,3.0,1,0,135396.77,0
CUST02134,447,Spain,Male,,0,232941.6,2.0,1,1,119040.3,0
CUST02135,771,Germany,Female,39.0,8,78390.97,4.0,1,0,91301.73,0
CUST02136,498,Germany,Male,70.0,0,191094.36,3.0,1,0,106846.2,0
CUST02137,725,Germany,Female,38.0,6,117246.83,1.0,1,1,86055.98,0
CUST02138,791,Spain,Male,52.0,10,33519.95,2.0,1,1,28926.67,0
CUST02139,441,Germany,Female,88.0,6,165482.06,1.0,0,1,135587.43,0
CUST02140,612,Spain,Female,44.0,0,57889.96,1.0,1,1,199318.06,0
CUST02141,464,Germany,Female,77.0,0,71979.47,2.0,1,1,31373.69,0
CUST02142,613,France,Female,64.0,5,8101.59,3.0,0,1,198894.54,0
CUST02143,320,France,Female,83.0,7,4100.84,3.0,1,1,180926.35,0
CUST02144,381,Germany,Female,32.0,6,128404.86,2.0,0,0,179895.08,0
CUST02145,430,France,Female,41.0,5,14448.73,2.0,0,0,167937.4,0
CUST02146,604,Spain,Female,27.0,9,52354.39,1.0,0,1,185475.16,0
CUST02147,670,France,Male,41.0,2,230951.79,1.0,0,0,56820.66,0
CUST02148,683,France,Male,74.0,10,207138.6,4.0,1,0,93058.78,0
CUST02149,744,Spain,Male,51.0,6,72697.37,2.0,1,0,101164.83,0
CUST02150,724,France,Male,,5,181632.04,4.0,1,1,22916.25,0
CUST02151,460,France,Male,57.0,7,221081.27,2.0,1,0,196381.47,0
CUST02152,477,Germany,Female,28.0,3,11552.79,4.0,1,0,140994.08,0
CUST02153,789,Spain,Female,18.0,8,46359.88,1.0,0,1,95798.28,0
CUST02154,626,Spain,Female,47.0,0,96970.86,1.0,1,0,198529.68,0
CUST02155,588,Germany,Female,60.0,6,90248.56,3.0,1,1,61717.47,0
CUST02156,653,Germany,Female,43.0,8,72131.43,4.0,1,0,74033.91,0
CUST02157,327,France,Male,70.0,9,60576.9,2.0,1,0,46262.46,0
CUST02158,342,France,Male,64.0,0,67164.71,4.0,0,0,45437.21,0
CUST02159,722,France,Female,26.0,9,33356.39,1.0,0,0,45811.23,0
CUST02160,476,Germany,Male,26.0,2,40831.66,,0,0,126059.01,0
CUST02161,828,Spain,Male,18.0,6,151691.72,4.0,0,1,65885.53,0
CUST02162,793,France,Female,88.0,8,73047.78,1.0,0,0,190828.3,0
CUST02163,497,Germany,Female,61.0,0,99921.32,2.0,0,1,165177.94,0
CUST02164,816,Spain,Male,76.0,5,102991.6,3.0,0,1,40629.1,0
CUST02165,813,Germany,Male,73.0,10,27434.37,1.0,1,1,168456.34,0
CUST02166,321,France,Female,,1,204873.45,2.0,1,1,75674.96,0
CUST02167,411,Germany,Male,33.0,4,239089.92,4.0,1,0,53275.95,0
CUST02168,356,Germany,Female,55.0,6,65885.46,2.0,0,1,158593.56,0
CUST02169,365,Germany,Male,28.0,6,73602.55,2.0,1,1,172829.63,0
CUST02170,397,Germany,Male,42.0,9,173288.45,2.0,1,0,192485.32,0
CUST02171,443,Spain,Female,76.0,6,20147.1,3.0,0,0,89841.64,0
CUST02172,734,France,Male,46.0,3,226830.73,1.0,1,1,116801.16,0
CUST02173,385,Spain,Female,57.0,5,30147.33,1.0,1,1,126834.27,0
CUST02174,643,Germany,Male,25.0,10,183015.62,2.0,0,0,129263.78,0
CUST02175,593,Germany,Male,23.0,9,72878.77,4.0,0,1,86409.65,0
CUST02176,542,France,Female,62.0,5,80816.18,4.0,0,1,38946.55,0
CUST02177,331,France,Male,,6,35211.16,1.0,1,1,23384.71,0
CUST02178,690,Spain,Female,38.0,8,161584.46,4.0,0,1,182137.79,0
CUST02179,576,Spain,Female,74.0,5,198748.59,2.0,1,0,79644.7,0
CUST02180,831,France,Male,23.0,9,237560.39,1.0,1,0,44330.59,0
CUST02181,453,Spain,Female,80.0,0,82887.36,1.0,1,0,196878.68,0
CUST02182,682,Germany,Female,23.0,7,155295.23,4.0,1,1,162552.5,0
CUST02183,367,Germany,Female,,1,1037482.4,1.0,1,0,196424.75,0
CUST02184,513,France,Male,21.0,2,139460.92,3.0,1,0,62973.07,0
CUST02185,675,Spain,Female,26.0,4,40732.93,2.0,0,1,98017.08,1
CUST02186,512,Germany,Female,86.0,5,145438.22,3.0,1,1,163651.67,0
CUST02187,378,France,Male,91.0,6,212270.57,1.0,1,1,114859.27,0
CUST02188,680,Spain,Female,89.0,3,215913.29,4.0,1,1,77443.06,1
CUST02189,357,Germany,Female,21.0,2,120847.33,3.0,0,0,40101.05,0
CUST02190,325,Spain,Female,75.0,8,58936.62,3.0,1,1,116735.39,0
CUST02191,746,Spain,Male,,3,209169.74,3.0,0,1,123693.6,0
CUST02192,365,Spain,Male,88.0,8,249857.13,4.0,0,0,146942.1,0
CUST02193,553,France,Male,23.0,8,94289.91,4.0,0,0,160199.89,0
CUST02194,343,Germany,Male,68.0,10,231092.18,1.0,1,0,32440.65,0
CUST02195,396,France,Male,,2,245865.03,4.0,1,0,129311.09,0
CUST02196,526,Germany,Male,,2,98903.32,3.0,0,1,158473.84,0
CUST02197,735,Germany,Female,28.0,10,179071.1,1.0,0,0,83911.09,0
CUST02198,678,France,Male,27.0,7,145273.13,4.0,0,0,62357.78,0
CUST02199,477,France,Male,78.0,0,180548.42,2.0,0,0,101134.54,0
CUST02200,726,Germany,Male,30.0,5,38538.18,4.0,1,0,68916.45,1
CUST02201,606,Germany,Male,51.0,5,91679.96,4.0,0,0,106872.42,0
CUST02202,803,Germany,Female,77.0,8,15699.51,1.0,1,0,68613.68,0
CUST02203,567,Spain,Female,68.0,1,153304.03,1.0,0,1,90313.31,0
CUST02204,307,Germany,Male,22.0,7,231674.11,1.0,0,1,183876.28,0
CUST02205,807,France,Female,91.0,6,140070.81,2.0,1,0,184155.07,0
CUST02206,775,France,Male,49.0,1,17582.91,2.0,0,0,198514.0,0
CUST02207,596,France,Female,29.0,0,232594.35,4.0,0,0,102363.45,0
CUST02208,463,Germany,Male,69.0,3,33241.23,4.0,1,1,41927.37,0
CUST02209,784,Germany,Male,30.0,1,220735.36,1.0,1,0,178915.06,0
CUST02210,371,Spain,Male,71.0,2,178556.81,1.0,1,0,123400.22,0
CUST02211,537,Spain,Male,71.0,1,159091.94,2.0,0,0,152066.82,0
CUST02212,403,France,Female,58.0,8,146711.9,2.0,1,0,40892.9,0
CUST02213,509,Spain,Male,65.0,3,32787.3,1.0,1,0,70742.65,0
CUST02214,767,Spain,Female,,0,125210.94,4.0,1,1,62291.42,0
CUST02215,753,France,Female,64.0,7,49173.26,2.0,0,0,116353.68,0
CUST02216,567,Germany,Female,67.0,3,142945.97,1.0,1,1,199463.3,1
CUST02217,685,Spain,Male,63.0,9,111835.94,1.0,0,0,126346.25,0
CUST02218,686,Germany,Female,55.0,10,169918.89,1.0,1,0,118844.11,0
CUST02219,558,France,Female,30.0,10,245624.26,2.0,0,1,154225.7,0
CUST02220,582,France,Female,39.0,7,90253.85,4.0,0,1,72474.88,0
CUST02221,339,Spain,Male,19.0,7,154178.37,2.0,1,0,58106.35,0
CUST02222,785,France,Female,30.0,8,216101.73,4.0,0,0,169228.39,0
CUST02223,519,France,Male,74.0,9,23231.66,2.0,1,1,192504.8,0
CUST02224,428,France,Female,51.0,6,200061.52,1.0,0,1,90067.4,0
CUST02225,819,Spain,Female,36.0,3,59856.24,1.0,0,1,17840.25,0
CUST02226,559,Spain,Male,26.0,1,135069.0,3.0,0,1,44040.54,0
CUST02227,665,Spain,Male,50.0,5,247875.36,1.0,0,0,172826.45,0
CUST02228,843,France,Female,44.0,3,246013.02,4.0,0,0,33112.5,0
CUST02229,823,Germany,Male,62.0,5,78949.41,1.0,0,1,154971.18,0
CUST02230,315,France,Female,19.0,7,32940.74,3.0,1,0,127846.54,0
CUST02231,428,Spain,Female,74.0,2,234546.26,1.0,1,1,148079.28,0
CUST02232,408,Germany,Male,74.0,0,223382.36,1.0,1,0,58752.2,0
CUST02233,832,Germany,Male,33.0,4,154007.97,2.0,0,1,13482.69,0
CUST02234,568,Spain,Male,23.0,2,8102.6,4.0,0,0,17553.34,0
CUST02235,461,Germany,Female,31.0,5,187820.08,3.0,1,1,147721.44,1
CUST02236,559,Germany,Female,44.0,2,40213.8,2.0,0,1,126545.51,0
CUST02237,401,Spain,Female,55.0,0,235755.32,3.0,1,1,169686.1,0
CUST02238,805,Germany,Male,36.0,8,108781.52,1.0,1,1,85856.99,1
CUST02239,546,Germany,Male,54.0,4,153778.9,3.0,1,0,115554.76,0
CUST02240,836,Spain,Male,21.0,1,70269.98,2.0,0,1,158866.09,0
CUST02241,430,Germany,Female,75.0,1,118768.97,1.0,1,0,104363.61,0
CUST02242,652,Germany,Male,26.0,10,188658.88,2.0,0,0,198736.22,1
CUST02243,495,Germany,Male,57.0,8,123004.14,4.0,1,1,151149.43,0
CUST02244,681,Germany,Female,32.0,0,211799.33,4.0,0,1,139828.98,0
CUST02245,526,Spain,Male,21.0,9,178256.86,4.0,0,0,162291.12,0
CUST02246,775,France,Male,69.0,2,19339.89,3.0,1,0,157666.14,0
CUST02247,776,France,Female,35.0,9,151708.85,4.0,0,0,51742.1,0
CUST02248,564,Germany,Female,70.0,10,153149.86,3.0,0,0,49972.95,0
CUST02249,671,Spain,Female,76.0,6,95224.59,3.0,1,1,125154.11,0
CUST02250,785,Spain,Female,,0,80680.98,2.0,1,0,92849.16,0
CUST02251,733,Germany,Female,58.0,1,15721.9,1.0,1,1,175599.55,0
CUST02252,510,France,Female,77.0,5,111539.12,1.0,0,0,65119.44,0
CUST02253,676,Germany,Male,,8,84149.11,2.0,1,0,72863.29,0
CUST02254,694,Spain,Male,56.0,8,237765.7,4.0,0,0,41599.61,0
CUST02255,749,Spain,Female,24.0,7,168543.6,2.0,1,1,196530.97,0
CUST02256,663,France,Female,40.0,2,115015.35,2.0,1,1,32048.84,0
CUST02257,756,Spain,Male,80.0,1,188653.0,1.0,1,0,196751.0,0
CUST02258,525,Spain,Female,82.0,0,194692.41,3.0,1,0,144214.61,0
CUST02259,430,Spain,Female,58.0,10,120113.97,2.0,0,0,26938.76,0
CUST02260,775,France,Male,61.0,10,18939.45,2.0,0,1,38882.92,0
CUST02261,576,Spain,Male,62.0,8,195137.78,3.0,0,0,72124.52,0
CUST02262,455,Germany,Female,86.0,4,22571.01,1.0,1,1,59465.75,0
CUST02263,517,France,Female,68.0,2,211876.71,4.0,0,1,194894.38,0
CUST02264,489,Germany,Male,82.0,9,83539.22,2.0,0,0,126535.0,0
CUST02265,716,Germany,Female,71.0,9,159560.24,4.0,0,0,24134.09,0
CUST02266,845,France,Male,,10,185101.11,,0,1,109826.88,0
CUST02267,340,Germany,Male,89.0,4,8798.12,,0,1,180456.56,1
CUST02268,606,France,Female,57.0,10,96153.58,4.0,1,0,89074.55,0
CUST02269,637,Germany,Male,75.0,2,151035.75,2.0,0,1,136564.81,0
CUST02270,613,France,Male,32.0,8,212036.06,3.0,0,0,156906.59,0
CUST02271,374,Spain,Male,36.0,0,179442.42,3.0,1,0,45155.51,0
CUST02272,578,Spain,Female,27.0,0,224035.29,3.0,0,1,172545.14,0
CUST02273,475,Germany,Female,33.0,2,20680.67,3.0,1,0,95276.02,0
CUST02274,572,Spain,Female,60.0,5,17955.5,1.0,0,1,20770.83,0
CUST02275,588,France,Male,48.0,10,178381.24,3.0,0,1,176991.64,0
CUST02276,571,Germany,Male,33.0,1,99632.06,2.0,0,0,117227.11,0
CUST02277,365,Spain,Female,45.0,0,120407.82,2.0,1,0,47681.13,0
CUST02278,782,Spain,Male,79.0,7,151079.01,2.0,0,1,70315.5,0
CUST02279,547,Germany,Male,37.0,10,246485.37,4.0,1,1,118180.86,0
CUST02280,455,Spain,Female,,9,16791.54,2.0,1,0,81093.07,0
CUST02281,346,Spain,Male,76.0,8,27223.72,1.0,0,1,54342.59,0
CUST02282,753,Germany,Male,26.0,9,207328.31,1.0,0,1,101068.97,0
CUST02283,500,Spain,Male,27.0,0,5131.07,,0,0,45158.69,0
CUST02284,423,Spain,Male,62.0,2,112613.71,1.0,1,1,56622.04,1
CUST02285,300,Spain,Male,32.0,4,193529.57,1.0,0,0,167079.47,0
CUST02286,490,Spain,Male,47.0,6,48817.21,1.0,1,0,53422.83,0
CUST02287,815,Germany,Female,65.0,9,46752.53,3.0,1,1,142119.82,0
CUST02288,741,France,Female,57.0,3,77563.09,1.0,0,0,57589.26,0
CUST02289,442,France,Male,91.0,5,37502.58,,1,0,50355.69,0
CUST02290,490,Spain,Female,,0,169638.21,1.0,1,1,57719.56,0
